idcontrato;idAdjudicatario
10563449;500199906
10563477;507030478
10563504;505135388
10563518;503281115
10563542;504361287
10563557;500006148
10563581;513246002
10563582;503487252
10563596;501727825
10563606;500958785
10563607;507182960
10563615;502648155
10563626;500139962
10563629;516677586
10563630;515241970
10563663;RGPD
10563664;500953180
10563713;513101217
10563714;504099388
10563718;509944647
10563736;500917523
10563773;511282958
10563800;508107997
10563806;980523192
10563834;506019608
10563843;510784135
10563872;503322520
10563896;500297177
10563933;RGPD
10563962;501909842
10563981;504615947
10564002;503388254
10564007;508404339
10564023;504850261
10564027;508303451
10564072;500271518
10564102;512014256
10564107;502210630
10564114;509736041
10564143;508050464
10564226;503542016
10564231;514591102
10564256;501503510
10564265;507445937
10564280;501136827
10564362;502942959
10564402;510728189
10564405;503954535
10564407;501859772
10564418;502820780
10564426;RGPD
10564427;980711495
10564443;500138559
10564462;506212424
10564477;500230757
10564478;502693622
10564529;506916243
10564538;502383542
10564549;506087573
10564557;504990926
10564581;B-15726177
10564616;503504564
10564624;504355252
10564625;510726941
10564626;500697370
10564645;503536717
10564674;504223933
10564720;503789372
10564738;509502385
10564742;510183751
10564751;503604704
10564758;514202777
10564760;509381448
10564772;505975645
10564781;500276218
10564797;503568333
10564798;507477740
10564804;503619043
10564859;510798560
10564881;503311898
10564957;RGPD
10564980;509914900
nan;7208
10565011;500745749
10565026;RGPD
10565033;502674512
10565044;500038589
10565094;504673734
10565115;514470062
10565139;513613862
10565169;515870196
10565234;505182513
10565238;510148352
10565248;516405675
10565260;514451718
10565265;510604285
10565271;512024235
10565276;502020733
10565277;503466085
10565279;RGPD
10565280;516253000
10565288;514535466
10565889;507045491
10565898;501323325
10565909;503630349
10565934;514423846
10565951;501086110
242000012 - Aquisi̤̣o de cardioversores Ano de 2024;156000
10565957;504988964
10565960;503934640
10565973;503531588
10565982;513077332
10565987;514209658
10565995;502241594
10566006;505025990
10566019;501941231
10566025;503531588
10566028;501378669
10566033;502248793
10566038;508309450
10566039;503894427
10566040;507072642
10566043;506985261
10566045;503934640
10566051;508107997
10566062;508107997
10566067;508107997
10566076;500233810
10566079;504293753
10566087;508107997
10566096;501886621
10566102;504400576
10566140;509394817
10566170;980474710
10566176;510533515
10566213;509117660
10566257;503542016
10566264;500960046
10566271;504053299
10566286;500684324
10566307;504541420
10566336;508107997
10566338;502266791
10566345;510533515
10566367;515888486
10566373;RGPD
10566382;503232785
10566384;505654156
10566397;517825007
10566434;500697370
10566438;517266237
10566456;504293753
10566557;504594214
10566576;501463313
10566595;504293753
10566609;510170641
10566612;500151997
10566640;500366039
10566701;507616944
10566736;500291322
10566748;514304944
10566750;509273025
10566756;511204051
10566765;500303274
10566768;516823299
10566885;507981227
10566891;RGPD
10566977;500231206
10566981;506019608
10567007;510445349
10567009;980245974
10567101;500162166
10567130;503232785
10567147;500297177
10567163;503552461
10567164;503894427
10567182;503912603
10567218;502027037
10567225;516229346
10567256;500153370
10567299;507045491
10567337;510144160
10567342;502376899
10567343;503842788
10567356;504293753
10567379;503731765
10567408;506657035
10567409;RGPD
10567411;500883750
10567415;501506543
10567419;500063524
10567427;980622212
10567440;504719262
10567448;508690102
10567450;502540249
10567471;503818348
10567473;502889624
10567474;502832266
10567487;513763333
10567489;500297177
10567496;506019608
10567509;503754803
10567525;508369444
10567545;501315683
10567569;500411689
10567586;501559094
10567602;510631614
10567618;513789995
10567658;RGPD
10567680;504539604
10567697;502996323
10567710;513979611
10567752;500039720
10567762;501506543
10567764;503171565
10567773;503934640
10567780;513038876
10567788;RGPD
10567803;504293753
10567806;980693063
10567815;508250501
10567825;501169580
10567827;506844374
10567828;RGPD
10567832;513038876
10567839;502064080
10567856;510113923
10567863;509388299
10567866;500384045
10567874;500216843
10567875;513174923
10567883;508107997
10567886;509606954
10567890;501390324
10567896;500138559
10567899;514879300
10567905;503480045
10567906;505192942
10567908;500940231
10567922;RGPD
10567958;980560241
10567999;504873857
10568019;980474710
10568041;504293753
10568086;500906181
10568145;504899295
10568210;ESB82612599
10568227;508192943
10568243;507072855
10568281;501804013
10568317;516266365
10568327;510533515
10568340;500792887
10568375;513766073
10568404;504594214
10568406;517077744
10568440;514239743
10568459;502041285
10568461;510684475
10568469;506598756
10568520;500853975
10568538;508074541
10568541;507968840
10568544;505792362
nan;10000
10568625;508057523
10568638;RGPD
10568643;505792362
10568650;980474710
10568651;513989137
10568675;500788936
10568681;503818348
10568797;517844761
10568806;84076060700027
10568869;501445226
10568875;500094853
10568876;500697370
10568882;500006148
10568912;504402013
10568917;513750363
10568966;509257690
10569016;500900469
10569032;504033441
10569050;500697370
10569052;505375389
10569069;504293753
10569089;510728189
10569104;505528991
10569112;502613475
10569132;500293023
10569136;502155930
10569143;517047420
10569145;502248793
10569226;507114264
10569259;503643491
10569271;516952978
10569296;509381448
10569299;514693150
10569302;500267510
10569546;500191360
10569552;514535105
10569553;501408304
10569562;500188629
10569583;502205946
10569592;680026010
10569595;504378856
10569646;502413603
10569660;980095891
10569661;508782252
10569687;515551406
10569696;509892574
10569699;RGPD
10569719;501075666
10569731;512047235
10569740;508303451
10569748;500134960
10569762;507556690
10569765;514632984
10569787;513320717
10569794;512024235
10569798;504041266
10569803;503542016
10569822;507159683
10569829;503472069
10569877;516309463
10569890;502107677
10569891;500204160
10569954;502597445
10569956;RGPD
10569957;504293753
10569999;503934640
10570011;508355265
10570017;514739770
10570034;500730741
10570042;503527580
10570089;RGPD
10570114;513805761
10570119;508223687
10570123;505390752
10570131;502351276
10570133;505634031
10570153;RGPD
10570161;503586587
10570192;504904493
10570194;513821350
10570196;504889893
10570200;RGPD
10570211;500246963
10570213;507727100
10570219;504154265
10570245;RGPD
10570268;502539186
10570274;500697370
10570275;501957855
10570280;515143235
10570282;504791834
10570286;500228434
10570306;980576415
10570310;508569974
10570364;500697370
10570429;501201920
10570455;500165602
10570459;RGPD
10570463;504282921
10570505;RGPD
10570509;502609800
10570527;RGPD
10570545;500178402
10570557;502814926
10570583;503099660
10570591;501378669
10570601;504591126
10570602;509735169
10570679;513886079
10570692;508188016
10570698;503578754
10570701;RGPD
10570720;502155930
10570723;503001309
10570749;509849202
10570754;505792362
10570764;511181272
10570787;503847674
10570792;500223238
10570806;505792362
10570826;510329829
10570831;504293753
10570853;980245974
10570867;515847984
10570876;514628286
10570899;503765791
10570911;500139962
10570932;508229375
10570944;501172114
10570946;504349775
10570978;506333027
10570984;504193279
10570985;503986208
10571015;504390520
10571022;509144390
10571032;516561820
10571096;501232818
10571116;500421870
10571119;506734579
10571143;512038589
10571161;509369774
10571253;517918692
10571257;512036845
10571282;506415740
10571308;RGPD
10571312;510542042
10571321;514528990
10571336;510728189
10571348;509898963
10571376;503504564
10571392;506916243
10571396;RGPD
10571422;507738721
10571423;502595442
10571436;501390324
10571464;RGPD
10571477;502501880
10571484;514984708
10571495;515782866
10571519;505937832
10571552;500853975
10571568;504615947
10571570;505634031
10571597;501075666
10571604;500063524
10571627;503949400
10571630;512073252
10571660;RGPD
10571662;509759947
10571665;504148850
10571678;503657891
10571683;501774360
10571684;500532818
10571688;509759947
10571690;501506543
10571703;516012525
10571711;503347345
10571712;500301921
10571722;503657891
10571732;502693959
10571738;RGPD
10571741;502693959
10571749;505635640
10571760;500989850
10571780;503657891
10571781;504302400
10571782;507031890
10571786;509872069
10572018;510081983
10572028;509614183
10572030;502289490
10572045;517230712
10572049;507604733
10572063;502177420
10572067;506517080
10572068;513156968
10572091;510122639
10572099;515619990
10572104;500134960
10572109;508669685
10572138;503350052
10572140;507702085
10572152;515039667
10572168;513754903
10572189;502140569
10572199;510462960
10572205;RGPD
10572241;505831007
10572244;514611421
10572248;RGPD
10572256;510722814
10572279;513077332
10572303;507375874
10572330;503619043
10572352;508107997
10572354;507372328
10572386;500239819
10572407;513303472
10572450;502262184
10572484;504022172
10572494;513667199
10572513;501933840
10572524;RGPD
10572542;509502385
10572544;500292540
10572547;509418627
10572548;516268422
10572552;513547673
10572554;507590252
10572567;508831989
10572582;513108890
10572585;500280436
10572589;507039440
10572594;517150549
10572623;500697370
10572624;508719500
10572641;514783389
10572665;501086110
10572666;510889255
10572700;501412727
10572724;517010500
10572729;506245470
10572732;508831989
10572736;508375266
10572753;502382821
10572754;507962753
10572760;500745943
10572779;504615947
10572816;RGPD
10572833;506584020
10572848;503003328
10572849;RGPD
10572870;FR41840638902
10572871;RGPD
10572873;507525620
10572883;508670837
10572887;506360237
10572891;507155165
10572892;RGPD
10572914;501506543
10572917;RGPD
10572930;510035671
10572932;500673730
10572968;509312438
10573011;RGPD
10573064;513977643
10573076;517214946
10573079;500331251
10573162;506819698
10573165;502437537
10573172;508298083
10573175;501689168
10573177;515926710
10573186;RGPD
10573205;511251947
10573214;507756002
10573253;505866030
10573298;502613475
10573317;509960294
10573338;505911655
10573377;503171565
10573403;501271058
10573405;501315683
10573406;RGPD
10573414;503150100
10573427;RGPD
10573449;980729181
10573479;501140263
10573616;504545884
10573638;508771323
10573654;501872043
10573658;506083225
10573673;502041285
10573691;507706900
10573697;504940007
10573757;513083162
10573767;507894316
10573784;507586140
10573793;517281597
10573804;506213862
10573807;RGPD
10573850;517640112
10573860;517779960
10573879;503199699
10573918;510833802
10573930;500153370
10573936;503439800
10573948;503942162
10573949;502273763
10573964;511101066
10573985;510209424
10573994;504889893
10574041;502942959
10574056;501807764
10574090;504672517
10574095;503741868
10574113;500013810
10574175;503893684
10574188;513009000
10574194;502544180
10574221;500719616
10574224;503909637
10574242;500792887
10574246;514519215
10574252;500719616
10574291;508939437
10574323;501413197
10574366;514909153
nan;13640.74
10574389;508512018
10574400;503454109
10574401;505792362
10574412;510551688
10574425;500074372
10574426;503506290
10574437;509211216
Lanches ;18741.66
10574441;501371974
10574444;501233873
10574928;502248793
10574934;501378669
10574964;508284872
10574976;500162166
10574977;RGPD
10574985;507525620
10574995;503369195
10575037;501509046
10575069;500219672
10575079;506358984
10575111;514967188
10575115;508369444
nan;15163.2
10575179;502659084
10575183;500036365
10575193;510533515
10575194;506985261
10575195;502539186
10575216;502852577
10575219;504223933
10575232;508669685
10575240;A61729042
10575254;507992822
10575255;513172670
10575264;501506543
10575265;502974699
10575266;505583712
10575271;500293023
10575276;513358145
10575287;RGPD
10575297;513620834
10575301;980187036
10575307;500492867
10575327;B85765766
10575341;501524177
10575384;516719700
10575385;505026260
10575435;RGPD
10575465;500399670
10575483;500203130
10575485;507717759
10575537;505954346
10575544;512058024
10575558;508622263
10575604;508107997
10575623;514532858
10575629;501412727
10575636;500286957
10575665;507756002
10575685;517795515
10575686;504615947
10575703;513350420
10575706;506985261
10575710;RGPD
10575715;500033684
10575762;515267830
10575769;502388803
10575788;506682048
10575800;505654156
10575814;515488313
10575831;508107997
10575832;RGPD
10575844;RGPD
10575856;510341390
10575879;500583650
10575900;502248793
10575911;503291854
10575922;503160300
10575934;501506543
10575956;511184646
10575968;502942959
10575970;509912060
10575974;512044635
10575976;502383542
10576041;506985261
10576045;500162166
10576083;452014603
10576121;515805017
10576129;980079659
10576146;503934640
10576158;RGPD
10576159;510779140
10576176;501505334
10576184;507072065
10576213;516593404
10576227;980362539
10576248;503480045
10576250;500697370
10576269;508107997
10576286;RGPD
10576291;500199906
10576299;513611231
10576319;507826051
10576330;503900958
10576344;511005083
10576356;502383542
10576357;507072065
10576359;980362539
10576367;500199906
10576385;503573922
10576426;501220496
10576447;513246002
10576463;502643528
10576491;504293753
10576509;503593427
